语料ID,语料,人工领域,人工意图,人工领域ID,人工意图ID,人工标注,人工槽位,匹配模式,平台领域,平台意图,平台领域ID,平台意图ID,平台标注,平台槽位,Domain Score,Intent Score,Pattern Score,GUID
1363673951396356096,查一下齐齐哈尔的天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,查一下<location>齐齐哈尔</location>的天气,"[{""origin_value"": """", ""origin_offset"": 3, ""value"": ""齐齐哈尔"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,查一下齐齐哈尔的天气,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_ebac46586b8242a78ab71ab9a52ece2b
1363673951236972544,把明天天气如何,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,把<datetime>明天</datetime>天气如何,"[{""origin_value"": """", ""origin_offset"": 1, ""value"": ""明天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,把明天天气如何,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_16e58235b29a491f9f4fece2a1a92e31
1363673951077588992,山西晋城11月25日的天气是什么,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>山西晋城</location><datetime>11月25日</datetime>的天气是什么,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""山西晋城"", ""name"": ""location"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""11月25日"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,山西晋城11月25日的天气是什么,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_11398bc4ce55494cbc7f68724a04cfeb
1363673950884651008,要看天气预报,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,要看天气预报,[],,other_failed,other_failed,-1,-1,要看天气预报,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_a6945f9d900f46e9973b70e0c130d465
1363673950763016192,上饶弋阳天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>上饶弋阳</location>天气,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""上饶弋阳"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,上饶弋阳天气,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_26518fa20320449f9787c1c07a229846
1363673950582661120,大后天啥天气啊,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<datetime>大后天</datetime>啥天气啊,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""大后天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,大后天啥天气啊,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_b82f79c3a51a44e8a0657ad5233197af
1363673950381334528,有关大学生创业的财经新闻。,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,有关<key_words>大学生创业</key_words>的<type>财经</type>新闻。,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""大学生创业"", ""name"": ""key_words"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 8, ""value"": ""财经"", ""name"": ""type"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,有关大学生创业的财经新闻。,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_ca44dab8b213404ba7597f330e7c5f96
1363673950221950976,王宝强最近怎么了，说一下,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,<key_words>王宝强</key_words>最近怎么了，<action>说一下</action>,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""王宝强"", ""name"": ""key_words"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 9, ""value"": ""说一下"", ""name"": ""action"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,王宝强最近怎么了，说一下,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_eae65218e935493884184d6b70dafdfc
1363673950020624384,给我看点近来的热点,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,给我<action>看</action>点近来的<ranking>热点</ranking>,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""看"", ""name"": ""action"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 7, ""value"": ""热点"", ""name"": ""ranking"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,给我看点近来的热点,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_008753f47b0245cebe8317fdc0ecc32c
1363673949903183872,姐姐的新闻,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,<key_words>姐姐</key_words>的新闻,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""姐姐"", ""name"": ""key_words"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,姐姐的新闻,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_30061940f25b4621b54de8cd246bad21
1363673949743800320,我要看最新新闻,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,我要<action>看</action><ranking>最新</ranking>新闻,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""看"", ""name"": ""action"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 3, ""value"": ""最新"", ""name"": ""ranking"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,我要看最新新闻,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_7eaea24bf348497db1478ee0d4788640
1363673949584416768,听一下关于这两天的头条,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,<action>听</action>一下关于这两天的头条,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""听"", ""name"": ""action"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,听一下关于这两天的头条,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_9988180444db4207bb78e3d1cb9be2c3
1363673949437616128,搜索青岛糖球会的新闻,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,搜索<key_words>青岛糖球会</key_words>的新闻,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""青岛糖球会"", ""name"": ""key_words"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,搜索青岛糖球会的新闻,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_788ca2b44b5446e5ba81a0ca5f48c082
1363673949169180672,我想了解一下股票走向的新闻,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,我想了解一下<key_words>股票走向</key_words>的新闻,"[{""origin_value"": """", ""origin_offset"": 6, ""value"": ""股票走向"", ""name"": ""key_words"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,我想了解一下股票走向的新闻,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_01500ed6fa6d4c0abc1e4e231826ebad
1363673948984631296,听一些最近特朗普的新闻,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,听一些最近<key_words>特朗普</key_words>的新闻,"[{""origin_value"": """", ""origin_offset"": 5, ""value"": ""特朗普"", ""name"": ""key_words"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,听一些最近特朗普的新闻,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_55dcdfcb351146cca524e2551e91e006
1363673948917522432,我想看娱乐新闻,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,我想<action>看</action><type>娱乐</type>新闻,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""看"", ""name"": ""action"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 3, ""value"": ""娱乐"", ""name"": ""type"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,我想看娱乐新闻,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_ead6c6f3fb8f407baad24ed2dfb7f178
1363673948737167360,七条简短的国际国内新闻,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,七条简短的<type>国际</type><type>国内</type>新闻,"[{""origin_value"": """", ""origin_offset"": 5, ""value"": ""国际"", ""name"": ""type"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 7, ""value"": ""国内"", ""name"": ""type"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,七条简短的国际国内新闻,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_99415192e854410aac7b6074e075791d
1363673948661669888,热点新闻尿毒症瞒母14年,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,<ranking>热点</ranking>新闻<key_words>尿毒症瞒母14年</key_words>,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""热点"", ""name"": ""ranking"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""尿毒症瞒母14年"", ""name"": ""key_words"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,热点新闻尿毒症瞒母14年,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_95b3d3926e514bc7bd9f5d9f7514eb03
1363673948510674944,给我来几条新闻,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,给我来几条新闻,[],,other_failed,other_failed,-1,-1,给我来几条新闻,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_06b6d1bfc7c746218b670c664758c32d
1363673948355485696,柴油汽油价格最新消息,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,<key_words>柴油汽油价格</key_words><ranking>最新</ranking>消息,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""柴油汽油价格"", ""name"": ""key_words"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 6, ""value"": ""最新"", ""name"": ""ranking"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,柴油汽油价格最新消息,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_ebe3a77ead1f430cb782f10d6c270a3a
1363673948208685056,看看英超足球的大转会新闻,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,<action>看看</action><key_words>英超足球的大转会</key_words>新闻,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""看看"", ""name"": ""action"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""英超足球的大转会"", ""name"": ""key_words"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,看看英超足球的大转会新闻,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_1e08e4a8d9cb4c59a7bfb636a91ef84c
1363673948070273024,跟我说一个北京市的新动态,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,跟我说一个<type>北京市</type>的新动态,"[{""origin_value"": """", ""origin_offset"": 5, ""value"": ""北京市"", ""name"": ""type"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,跟我说一个北京市的新动态,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_dc573a040d9a44ac8502d295ad0ce48e
1363673947889917952,电影资讯,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,<type>电影</type>资讯,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""电影"", ""name"": ""type"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,电影资讯,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_65e7eb0c1deb4fda93105be29d982656
1363673947759894528,我想听关于新闻,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,我想<action>听</action>关于新闻,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""听"", ""name"": ""action"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,我想听关于新闻,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_e03df555ba0046278ee9eef985980270
1363673947608899584,我要看国外最新动态！,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,我要<action>看</action><key_words>国外</key_words><ranking>最新</ranking>动态！,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""看"", ""name"": ""action"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 3, ""value"": ""国外"", ""name"": ""key_words"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 5, ""value"": ""最新"", ""name"": ""ranking"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,我要看国外最新动态！,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_0bbbaa57e74041b387d388a17bd1e849
1363673947487264768,给我点播最近经济新闻,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,给我点播最近<type>经济</type>新闻,"[{""origin_value"": """", ""origin_offset"": 6, ""value"": ""经济"", ""name"": ""type"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,给我点播最近经济新闻,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_96ffae791b9b44b69f9863c4bd4f67c4
1363673947306909696,热点新闻俄罗斯新型蜈蚣,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,<ranking>热点</ranking>新闻<key_words>俄罗斯新型蜈蚣</key_words>,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""热点"", ""name"": ""ranking"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""俄罗斯新型蜈蚣"", ""name"": ""key_words"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,热点新闻俄罗斯新型蜈蚣,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_9704c027a27f4f21bbaddd058787ee4e
1363673947151720448,给我看近来的消息,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,给我看近来的消息,[],,other_failed,other_failed,-1,-1,给我看近来的消息,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_190f81db2a2344b1ba40e52ed948fba4
1363673947030085632,帮我找找婚嫁方面的社会新闻,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,帮我找找<key_words>婚嫁</key_words>方面的<type>社会</type>新闻,"[{""origin_value"": """", ""origin_offset"": 4, ""value"": ""婚嫁"", ""name"": ""key_words"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 9, ""value"": ""社会"", ""name"": ""type"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,帮我找找婚嫁方面的社会新闻,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_ee0e8799bc324416ac9f9fc89b6cd4dd
1363673946866507776,给我播放这两天的头条,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,给我<action>播放</action>这两天的头条,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""播放"", ""name"": ""action"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,给我播放这两天的头条,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_e89f97d2169149a6b6d71483268630a6
1363673946690347008,给我播点近来的新闻,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,给我播点近来的新闻,[],,other_failed,other_failed,-1,-1,给我播点近来的新闻,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_f9092aff45474a9192b70d1a1fd059de
1363673946526769152,看看全球热点话题,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,<action>看看</action><type>全球</type><ranking>热点</ranking>话题,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""看看"", ""name"": ""action"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""全球"", ""name"": ""type"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""热点"", ""name"": ""ranking"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,看看全球热点话题,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_b8cf3881b13d4e048f2a3e9796faa07b
1363673946375774208,给我放点最新版的新闻,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,给我放点<ranking>最新</ranking>版的新闻,"[{""origin_value"": """", ""origin_offset"": 4, ""value"": ""最新"", ""name"": ""ranking"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,给我放点最新版的新闻,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_52d998f8ff674630b7be38cf018c1076
1363673946199613440,给我看一下这几天的头条,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,给我<action>看一下</action>这几天的头条,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""看一下"", ""name"": ""action"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,给我看一下这几天的头条,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_bd6b07b76d164dc4ba1d515374cd4679
