语料ID,语料,人工领域,人工意图,人工领域ID,人工意图ID,人工标注,人工槽位,匹配模式,平台领域,平台意图,平台领域ID,平台意图ID,平台标注,平台槽位,Domain Score,Intent Score,Pattern Score,GUID
1363674136755220480,苏州今天天气如何,tianqi_50-1362968915859169280,general_search,1362968915859169280,1362968984591228928,<location>苏州</location><datetime>今天</datetime>天气如何,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""苏州"", ""name"": ""location"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""今天"", ""name"": ""datetime"", ""entity_source"": 0}]",[location][datetime]天气,tianqi_50-1362968915859169280,general_search,1362968915859169280,1362968984591228928,<location>苏州</location><datetime>今天</datetime>天气如何,"[{""origin_value"": ""今天"", ""origin_offset"": 2, ""value"": ""今天"", ""name"": ""datetime"", ""entity_source"": """"}, {""origin_value"": ""苏州"", ""origin_offset"": 0, ""value"": ""苏州"", ""name"": ""location"", ""entity_source"": 1}]",0.0,0.0,0.9225000143051147,11575_auto_test_aie_bvt_guid_c2a7143dd7524d47a12c69abf994d658
1363674136625197056,最近的天气哈,tianqi_50-1362968915859169280,general_search,1362968915859169280,1362968984591228928,<datetime>最近</datetime>的天气哈,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""最近"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,最近的天气哈,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_0235b324cd5e4d9883486a8943e511bc
1363674136490979328,请说下明天的天气预报,tianqi_50-1362968915859169280,general_search,1362968915859169280,1362968984591228928,请说下<datetime>明天</datetime>的天气预报,"[{""origin_value"": """", ""origin_offset"": 3, ""value"": ""明天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,请说下明天的天气预报,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_424aee844d1c4199b2af8d6005c9d680
1363674136369344512,请问富川明天的天气预报怎么样,tianqi_50-1362968915859169280,general_search,1362968915859169280,1362968984591228928,请问<location>富川</location><datetime>明天</datetime>的天气预报怎么样,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""富川"", ""name"": ""location"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""明天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,请问富川明天的天气预报怎么样,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_e37324cef62d42d8911545e85e49cbe6
1363674136239321088,今天贵州安顺的天气预报,tianqi_50-1362968915859169280,general_search,1362968915859169280,1362968984591228928,<datetime>今天</datetime><location>贵州安顺</location>的天气预报,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""今天"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""贵州安顺"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,今天贵州安顺的天气预报,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_e58247d1cff541458f5908253e9392f0
1363674136117686272,上海明天的天气预报,tianqi_50-1362968915859169280,general_search,1362968915859169280,1362968984591228928,<location>上海</location><datetime>明天</datetime>的天气预报,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""上海"", ""name"": ""location"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""明天"", ""name"": ""datetime"", ""entity_source"": 0}]",[location][datetime]的天气预报,tianqi_50-1362968915859169280,general_search,1362968915859169280,1362968984591228928,<location>上海</location><datetime>明天</datetime>的天气预报,"[{""origin_value"": ""明天"", ""origin_offset"": 2, ""value"": ""明天"", ""name"": ""datetime"", ""entity_source"": """"}, {""origin_value"": ""上海"", ""origin_offset"": 0, ""value"": ""上海"", ""name"": ""location"", ""entity_source"": 1}]",0.0,0.0,0.9311110973358154,11575_auto_test_aie_bvt_guid_3b98342114194cc9bea1b5bffd12a4f1
1363674135878610944,霍林郭勒市天气预报,tianqi_50-1362968915859169280,general_search,1362968915859169280,1362968984591228928,<location>霍林郭勒市</location>天气预报,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""霍林郭勒市"", ""name"": ""location"", ""entity_source"": 0}]",[location]天气预报,tianqi_50-1362968915859169280,general_search,1362968915859169280,1362968984591228928,<location>霍林郭勒市</location>天气预报,"[{""origin_value"": ""霍林郭勒市"", ""origin_offset"": 0, ""value"": ""霍林郭勒市"", ""name"": ""location"", ""entity_source"": 1}]",0.0,0.0,0.9166667461395264,11575_auto_test_aie_bvt_guid_6871d62aa7774e8292af40d12603c3e7
1363674135719227392,后天北京天气,tianqi_50-1362968915859169280,general_search,1362968915859169280,1362968984591228928,<datetime>后天</datetime><location>北京</location>天气,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""后天"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""北京"", ""name"": ""location"", ""entity_source"": 0}]",[datetime][location]天气,tianqi_50-1362968915859169280,general_search,1362968915859169280,1362968984591228928,<datetime>后天</datetime><location>北京</location>天气,"[{""origin_value"": ""后天"", ""origin_offset"": 0, ""value"": ""后天"", ""name"": ""datetime"", ""entity_source"": """"}, {""origin_value"": ""北京"", ""origin_offset"": 2, ""value"": ""北京"", ""name"": ""location"", ""entity_source"": 1}]",0.0,0.0,0.8966667056083679,11575_auto_test_aie_bvt_guid_a1f53ab05f6f4983824dc5489f6462ec
1363674135547260928,最近十五天的天气,tianqi_50-1362968915859169280,general_search,1362968915859169280,1362968984591228928,<datetime>最近十五天</datetime>的天气,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""最近十五天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,最近十五天的天气,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_5111e6926c224306b904b38853549eda
1363674135400460288,深圳未来三天天气,tianqi_50-1362968915859169280,general_search,1362968915859169280,1362968984591228928,<location>深圳</location><datetime>未来三天</datetime>天气,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""深圳"", ""name"": ""location"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""未来三天"", ""name"": ""datetime"", ""entity_source"": 0}]",[location][datetime]天气,tianqi_50-1362968915859169280,general_search,1362968915859169280,1362968984591228928,<location>深圳</location><datetime>未来三天</datetime>天气,"[{""origin_value"": ""未来三天"", ""origin_offset"": 2, ""value"": ""未来三天"", ""name"": ""datetime"", ""entity_source"": 1}, {""origin_value"": ""深圳"", ""origin_offset"": 0, ""value"": ""深圳"", ""name"": ""location"", ""entity_source"": 1}]",0.0,0.0,0.8825000524520874,11575_auto_test_aie_bvt_guid_ad02eaf2d0274457ad222089cfc8c51c
1363674135220105216,阿克苏明天什么天气,tianqi_50-1362968915859169280,general_search,1362968915859169280,1362968984591228928,<location>阿克苏</location><datetime>明天</datetime>什么天气,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""阿克苏"", ""name"": ""location"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 3, ""value"": ""明天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,阿克苏明天什么天气,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_ad715f8c02f140a99cab7ea8d3885f9d
1363674135073304576,苏州最新的天气预报,tianqi_50-1362968915859169280,general_search,1362968915859169280,1362968984591228928,<location>苏州</location><datetime>最新</datetime>的天气预报,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""苏州"", ""name"": ""location"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""最新"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,苏州最新的天气预报,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_5b0eb4fc4e6f42c184017b6378e9126e
1363674134901338112,未来五天啊,tianqi_50-1362968915859169280,general_search,1362968915859169280,1362968984591228928,<datetime>未来五天</datetime>啊,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""未来五天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,未来五天啊,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_8b0c4db570fe4e01b786bc65c0c3eb55
1363674134809063424,还有那个搜狗新闻,xinwen_50-1362971796507201536,search_news,1362971796507201536,1362971857152643072,还有那个搜狗新闻,[],,other_failed,other_failed,-1,-1,还有那个搜狗新闻,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_f287a0b78ac843f8b656db3e90601379
1363674134666457088,可以播放财经类新闻吗？,xinwen_50-1362971796507201536,search_news,1362971796507201536,1362971857152643072,可以<action>播放</action><type>财经</type>类新闻吗？,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""播放"", ""name"": ""action"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""财经"", ""name"": ""type"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,可以播放财经类新闻吗？,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_fac3f2de07aa4467b8425afd4686a7b2
1363674134481907712,车船使用税征收标准2016年,xinwen_50-1362971796507201536,search_news,1362971796507201536,1362971857152643072,<key_words>车船使用税征收标准2016年</key_words>,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""车船使用税征收标准2016年"", ""name"": ""key_words"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,车船使用税征收标准2016年,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_cbd60609e6204b6cb8bce52b4d0cff2e
1363674134347689984,姐姐的新闻,xinwen_50-1362971796507201536,search_news,1362971796507201536,1362971857152643072,<key_words>姐姐</key_words>的新闻,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""姐姐"", ""name"": ""key_words"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,姐姐的新闻,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_5e93dbe622204272bb5954a07017bbc1
1363674134255415296,请播放昨天点击量最多的新闻,xinwen_50-1362971796507201536,search_news,1362971796507201536,1362971857152643072,请<action>播放</action><datetime>昨天</datetime><ranking>点击量最多</ranking>的新闻,"[{""origin_value"": """", ""origin_offset"": 1, ""value"": ""播放"", ""name"": ""action"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 3, ""value"": ""昨天"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 5, ""value"": ""点击量最多"", ""name"": ""ranking"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,请播放昨天点击量最多的新闻,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_403ba91a6e95459781e0fbbc2a0d1c4c
1363674134121197568,热点新闻夫妻打印机印钱,xinwen_50-1362971796507201536,search_news,1362971796507201536,1362971857152643072,<ranking>热点</ranking>新闻<key_words>夫妻打印机印钱</key_words>,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""热点"", ""name"": ""ranking"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""夫妻打印机印钱"", ""name"": ""key_words"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,热点新闻夫妻打印机印钱,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_3a4e2e8d681f44bd914eaa327531d9bd
1363674133995368448,杜尔平新闻,xinwen_50-1362971796507201536,search_news,1362971796507201536,1362971857152643072,<key_words>杜尔平</key_words>新闻,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""杜尔平"", ""name"": ""key_words"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,杜尔平新闻,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_b355542c2e0d4aea94fe6e034a3880fb
1363674133869539328,关于日本的新闻,xinwen_50-1362971796507201536,search_news,1362971796507201536,1362971857152643072,关于<type>日本</type>的新闻,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""日本"", ""name"": ""type"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,关于日本的新闻,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_689caa385b8c477f9bca2069a2012a37
1363674133760487424,达州新闻,xinwen_50-1362971796507201536,search_news,1362971796507201536,1362971857152643072,<type>达州</type>新闻,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""达州"", ""name"": ""type"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,达州新闻,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_ff93e57ee08f442ea41e9e068e7bd1c9
1363674133634658304,给我听资讯,xinwen_50-1362971796507201536,search_news,1362971796507201536,1362971857152643072,给我听资讯,[],,other_failed,other_failed,-1,-1,给我听资讯,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_82cfc2c99014438aa6011127b103ed4b
1363674133521412096,我想看娱乐新闻,xinwen_50-1362971796507201536,search_news,1362971796507201536,1362971857152643072,我想<action>看</action><type>娱乐</type>新闻,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""看"", ""name"": ""action"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 3, ""value"": ""娱乐"", ""name"": ""type"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,我想看娱乐新闻,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_fe07ac961d5a41ab83d52f1c6b763a89
1363674133320085504,热点话题,xinwen_50-1362971796507201536,search_news,1362971796507201536,1362971857152643072,<ranking>热点</ranking>话题,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""热点"", ""name"": ""ranking"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,热点话题,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_eb3bb57dfc814bb3ab5ace176afd7575
1363674133190062080,电梯事故报道,xinwen_50-1362971796507201536,search_news,1362971796507201536,1362971857152643072,<key_words>电梯事故</key_words>报道,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""电梯事故"", ""name"": ""key_words"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,电梯事故报道,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_067cd24c2d754edbb0addd96b790dafd
1363674133068427264,听一下关于近来的新闻,xinwen_50-1362971796507201536,search_news,1362971796507201536,1362971857152643072,听一下关于近来的新闻,[],,other_failed,other_failed,-1,-1,听一下关于近来的新闻,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_3a890ba155b04ccd98f84bc05ba52f98
1363674132942598144,金庸群侠传这新闻,xinwen_50-1362971796507201536,search_news,1362971796507201536,1362971857152643072,<key_words>金庸群侠传</key_words>这新闻,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""金庸群侠传"", ""name"": ""key_words"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,金庸群侠传这新闻,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_0be3b68b051d4c33a79ac9c0f46a12d9
1363674132820963328,搜狐新闻,xinwen_50-1362971796507201536,search_news,1362971796507201536,1362971857152643072,<key_words>搜狐</key_words>新闻,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""搜狐"", ""name"": ""key_words"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,搜狐新闻,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_352bd1f70f3541c784bcf6d8c9b49b75
1363674132745465856,给我播放这几天的动态,xinwen_50-1362971796507201536,search_news,1362971796507201536,1362971857152643072,给我<action>播放</action>这几天的动态,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""播放"", ""name"": ""action"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,给我播放这几天的动态,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_6ab7d40076f1497d9d1215f139db716e
